"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561198056441254/recommended/36100/","76561198056441254","Caterpillar King","http://steamcommunity.com/profiles/76561198056441254/","45 products in account","I remember playing this game as a kid, I absolutely loved the simple gameplay and how it just felt. Playing it now, it might be a little more dull or a little easier (okay, a lot easier, took me an hour to get millions of dollars) but the nostalgia alone made me still really like this game. I can't do a pro/con on this because it just doesn't feel right. This is a very fun game, the other two are fun also, definitely worth it for the small amount of money it cost.","March 26, 2015","true","2.2"," 32 of 32 people (100%) found this review helpful 1 person found this review funny","100","32","32","0","2"
"http://steamcommunity.com/id/aurafag/recommended/36100/","aurafag","Midnight Aura","http://steamcommunity.com/id/aurafag/","60 products in account","Buy low, sell high, and hope Port Authority doesn't confiscate your Dream Dust.","July 8, 2014","true","9.5"," 21 of 23 people (91%) found this review helpful 10 people found this review funny","91","21","23","10","0"
"http://steamcommunity.com/profiles/76561198063287178/recommended/36100/","76561198063287178","Kronios","http://steamcommunity.com/profiles/76561198063287178/","71 products in account","The first Tradewinds that ever came out gives you the experience of what it would be like to be a merchant. Tradewinds 2 However still gives you the same chances and opportunities of being a merchant, however it becomes alot harder, as it gives you storylines to follow, and revoking the ability to make a fleet. Tradewinds Legends gives you back the fleet options however it limits your ship count to 8. Tradewinds Caravans gives you the opportunity to become a merchant that walks the silk road, your caravan count can only be a maximum of 15. Tradewinds Odyssey gives you the tradewinds experience inside of greek mythology.\n\nTradewinds, Tradewinds 2, and Tradewinds Legends, come as a bundle for a price of $4.99\n\nTradewinds Caravans, and Tradewinds Odyssey, being newer games come in a seperate bundle of $14.99","July 6, 2012","true","4.0"," 18 of 20 people (90%) found this review helpful 1 person found this review funny","90","18","20","0","0"
"http://steamcommunity.com/id/TheMeanBean/recommended/36100/","TheMeanBean","TheMeanBean","http://steamcommunity.com/id/TheMeanBean/","232 products in account","really fun, spent many houers on this game.","December 30, 2014","true","13.0"," 3 of 3 people (100%) found this review helpful","100","3","3","0","0"
"http://steamcommunity.com/id/BotJozka/recommended/36100/","BotJozka","Bot Jozka","http://steamcommunity.com/id/BotJozka/","202 products in account","Tradewinds, an old flash game about being a pirate/merchant wich soon turned into a full blown franchise in its own right. they were all quite fun and i always enjoyed them when i was younger. (tradewinds 2 was utter garbage though)","August 3, 2013","true","0.3"," 5 of 7 people (71%) found this review helpful","71","5","7","0","0"
"http://steamcommunity.com/profiles/76561198051898338/recommended/36100/","76561198051898338","Lonner","http://steamcommunity.com/profiles/76561198051898338/","43 products in account","Tradewinds is considered to be one of my favorites and childhood games. So many adventures just traveling all over the map doing quests and bounties hunts while building wealth from trading. The game itself is simple. It's such a good game to waste your time. From the start of the series to the third (as this pack only contains Classics to Legends), more interesting features are added in each game such as port battles and flying. First game has no story for each character, but in the second and third there are stories which you play and resolve their conflicts.\n\nI suggest buying if you're bored. It may be too short but it's a good waste of time :DD","January 10, 2015","true","3.1"," 3 of 4 people (75%) found this review helpful","75","3","4","0","0"
"http://steamcommunity.com/id/konakona14/recommended/36100/","konakona14","Raijin14","http://steamcommunity.com/id/konakona14/","270 products in account","Highly addictive trade and bounty hunt game, gain more money, buy more ships, more cannons, become more powerful, buy more supplies to sell, put money in a bank for safe keeping, take a loan to get started, rent a warehouse to store supplies, go to the pub for info, hand in wanted pirates, even dabble in some highly profitable and highly risky drug dealings. This game is a 90s gem!\n\n8.5/10","August 2, 2015","true","10.5"," 1 person found this review helpful","0","1","1","0","0"
"http://steamcommunity.com/id/prism0/recommended/36100/","prism0","Jake the Dog","http://steamcommunity.com/id/prism0/","60 products in account","this game is addicting, yo","July 11, 2015","true","3.1"," 1 person found this review helpful","0","1","1","0","0"
"http://steamcommunity.com/id/PostalNova/recommended/36100/","PostalNova","Postal_Nova","http://steamcommunity.com/id/PostalNova/","102 products in account","Way old but enjoyable if you want to waste a few hours.","October 17, 2014","true","0.1"," 3 of 5 people (60%) found this review helpful","60","3","5","0","0"
"http://steamcommunity.com/profiles/76561198113156213/recommended/36100/","76561198113156213","PlumpyDonuts","http://steamcommunity.com/profiles/76561198113156213/","5 products in account","Its a great classic game. I love to make money. I play games because of the economy so this gets me fixed on my money making addiction. ahah","May 21, 2014","true","1.4"," 1 of 4 people (25%) found this review helpful","25","1","4","0","0"
"http://steamcommunity.com/profiles/76561198025301825/recommended/36100/","76561198025301825","Jiman","http://steamcommunity.com/profiles/76561198025301825/","85 products in account","Tradewinds is a pretty fun casual game. It get's pretty addictive pretty fast.","May 25, 2014","true","6.7"," 1 of 4 people (25%) found this review helpful","25","1","4","0","0"
"http://steamcommunity.com/id/footierob/recommended/36100/","footierob","footierob","http://steamcommunity.com/id/footierob/","23 products in account","Chris","February 18, 2015","true","2.8"," 0 of 3 people (0%) found this review helpful","0","0","3","0","0"
"http://steamcommunity.com/profiles/76561197985753696/recommended/36100/","76561197985753696","Blackbeard","http://steamcommunity.com/profiles/76561197985753696/","71 products in account","It is just a terrible game. Everything is terrible. I can't waste my time on such games.","December 26, 2015","false","1.7"," 0 of 18 people (0%) found this review helpful 2 people found this review funny","0","0","18","2","0"
"http://steamcommunity.com/id/ben_is_able/recommended/36100/","ben_is_able","ben_is_able","http://steamcommunity.com/id/ben_is_able/","414 products in account","Addictive ship trading Sim. So simple, yet leaves you with a satisfying gameplay experience.","April 11, 2013","true","7.0"," No ratings yet","0","0","0","0","0"
"http://steamcommunity.com/id/monstahdoctah/recommended/36100/","monstahdoctah","Monstah Doctah","http://steamcommunity.com/id/monstahdoctah/","44 products in account","This game will make you so mad.","October 25, 2015","true","6.2"," No ratings yet","0","0","0","0","0"
"http://steamcommunity.com/profiles/76561198076176773/recommended/36100/","76561198076176773","Alistair L","http://steamcommunity.com/profiles/76561198076176773/","86 products in account","I remember playing the original Tradewinds a lot in middle school. I'm a lot better at trading now than I was then. Worse at combat though. Meh.\nDefinitely good for killing a few hours if you can figure out the combat. It feels a bit poorly balanced to me but I'm probably just not trying hard enough whoops","May 13","true","10.5"," No ratings yet","0","0","0","0","0"
