"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/Jupiter_Hadley/recommended/463710/","Jupiter_Hadley","Jupiter_Hadley","http://steamcommunity.com/id/Jupiter_Hadley/","261 products in account","https://youtu.be/_7gzVwgkJL4\n\nVery nice jewel matching game, with a bit of a space-ship stealing twist! I like how there are different ships to steal your jewels - its something I have not seen before. The difficulty does bump up slowly, making the game quite challenging over time as the space stations get bigger and the enemies come in greater numbers. Quite the well made casual game.","April 29","true","0.7"," 10 of 12 people (83%) found this review helpful","83","10","12","0","0"
"http://steamcommunity.com/id/desolater_iv/recommended/463710/","desolater_iv","Desolater IV","http://steamcommunity.com/id/desolater_iv/","3080 products in account","Product received for free\n\nA Puzzle Gamehttps://youtu.be/TvTPnvE-gBo\n+ Easy to learn gameplay, similar to the match-3 games where you are matching like-minded gems together\n+ Colorful pleasent space backgrounds\n+ Nice and relaxing soundtrack\n\n- I found that the "enemy" ships that steal gems was more of an annoyance rather than a challenge.\n- This is a small note, but I wish it supported widescreen format","May 25","true","10.8"," 4 of 4 people (100%) found this review helpful","100","4","4","0","0"
"http://steamcommunity.com/id/Bechstein/recommended/463710/","Bechstein","Bechstein","http://steamcommunity.com/id/Bechstein/","296 products in account","Casual puzzle game that should entertain children and FaceBook moms alike, by swapping gems on grids while computer-controlled goons try to move them. So simple. Definitely not Bejewled. And it's got pretty space backgrounds and soothing music.","April 30","true","4.1"," 1 of 2 people (50%) found this review helpful","50","1","2","0","0"
"http://steamcommunity.com/profiles/76561198047407608/recommended/463710/","76561198047407608","Hackworth","http://steamcommunity.com/profiles/76561198047407608/","139 products in account","Considering Puzzle Galaxies describes itself as "groundbreaking", the game has little to offer besides its core mechanic. As soon as the game introduces the mobile enemies a few levels in, you have basically seen the whole game. Additional difficulty only comes from a larger playing field, more different symbols, and faster enemies. There are long stretches of game where the difficulty doesn't change at all. The content stretching goes so far as requiring the player to play a level twice to complete it, but then again, does it really matter if I have to play 2 identical levels, or one level twice?\n\nThe only reason why I didn't refund the game is that it costs below 1€, so why bother.","June 5","false","1.6"," No ratings yet","0","0","0","0","0"
"http://steamcommunity.com/profiles/76561198022266051/recommended/463710/","76561198022266051","OakenPants","http://steamcommunity.com/profiles/76561198022266051/","1103 products in account","Starts with a nice idea and nice graphics, but ends OK at best.\nThe idea of the game is simple:  Get all pods with 4 like gems.  To move gems around, you click on two pods "connecting" them, and then click on a gem in either pod you'd like to move and that gem will instantly swap with a gem in the connected pod.  When 4 in that pod are the same, it's complete and gets locked.   Get all the pods locked and the level is complete.\n\nThe challenge starts with the alien ships which transport gems from pods that aren't locked.  The challenge increases when the space stations get larger (from 5 pods to 15 pods) and with additional gem types, and then with additional alien ships (ones that move faster to ones that carry multiple gems).\n\nOverall, it's certainly a neat idea and I did enjoy the game, and I liked the graphics.  But once you get the space station expanded to the larger size, it's very repetitive and the challenge doesn't really ramp up any more; it just gets more annoying (from waiting for aliens to drop a gem you're waiting on).\n\nThe PROs:+ Nice idea\n+ Nice graphics  (Though I'd like wide-screen graphics, and more variety in backgrounds.  But what's there is nice)\n+ Music was pretty good\n\nThe OK:~ Duplicate levels?  I believe there are 68 levels, but how many are identical?  Appears to be a lot.\n\n~ Backgrounds.  The backgrounds are not-widescreen; nor is there many variety of them.\n\n~ No windowed mode?  Considering the resolution is not all that high in the game, and also that ALT-TAB'ing takes a good 30-40 seconds for the game screen to come back up when trying to return to it, this is one of the few games that I really wish had a Windowed display mode.\n\nThe BAD:- No variety in space station layouts.   You have the 5 pod space station, and the 15 pod station station.  (I made it to about Level 45 and only saw those 2 layouts anyway...)\n\n- Timer?  I'm not entirely sure why there's a timer.  For score and bonus purposes sure, but to end your game if it reaches 0?  Not a fan.   Not when I lost on level 40-something because the final jewel of the final pod was being carried around for ~20 seconds when the timer finally ran out.\n\nOverall:  It's a neat game for a little pass-time, but at the same time, you're not missing much.  6 out of 10.","June 5","true","1.3"," No ratings yet","0","0","0","0","0"
