"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/seph_au/recommended/345690/","seph_au","seph.au","http://steamcommunity.com/id/seph_au/","6757 products in account","Early Access Review\n\nhttps://www.youtube.com/watch?v=vfGsj_HegIk","October 10, 2015","true","0.9"," 2 of 9 people (22%) found this review helpful","22","2","9","0","0"
