"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561197974372443/recommended/36320/","76561197974372443","Headlight","http://steamcommunity.com/profiles/76561197974372443/","1438 products in account","This is one of my favorite games of all time.  Not because it is fun, challenging, or well written but because it is so completely awful that I couldn't imagine why anyone would have thought anything like Iron Roses should even exist.  This product of the obviously insane software studio that brought forth this crime against humanity made me laugh uncontrollably. The main character, a detestable self-entitled hipster/rocker, embarks on an epic quest to "get the old band back together" because her drag roommate wants her rent money. This game involves tedious minigames, and fetch quests (find 9 coffee cups) with some occasional Guitar Hero stuff. Most of the game involves garbage.  From the walk through: Use the broom on the garbage on the floor. Return to the stage and take the garbage bag. Look at the garbage bag from inventory. Put the garbage in the dumpster. Look in the garbage for a rotten tomato. Search the garbage bags for the winning bottle cap. Take the garbage bag and look at it inside of your inventory.  Exit the garbage bag. Walk to the stage and take the garbage bag. Look at the garbage bag inside your inventory but there is nothing of worth there. Walk to the lobby and take the two bags of garbage. Exit the club via the back entrance and put all four garbage bags into the dumpster. Take the printer cable out of the trash can. It seems that our hero's arch-nemesis is anyone who disposes of trash properly. Also everything seems to be in bad shape: His lyrics were torn up and tossed down the alley. Locate the six pieces of the broken drumsticks. You notice that Adrian is missing his favorite necklace and you locate it broken on the floor. Locate the six pieces of the guard’s glasses. Click on the broken guitars to activate a mini-game. Is this an existential reflection of our hero's broken dreams? My favorite was finding the 6 pieces of broken drumsticks because when you bring them in for repairs the music store employee says the sticks are not repairable and charges you fifty dollars for new ones. Hahaha, $50? Man, I love this game. Even the names of the characters are awesome: Crash, Zvone, Dude, Adrian (Adrian?). When I finished the game (in 2.7 hours Steam tells me) I was rewarded with a song that was skipable. I skipped it. I recommend that everyone buy this game but only as a backhanded gift for those you despise.","December 3, 2013","true","2.7"," 9 of 10 people (90%) found this review helpful 3 people found this review funny","90","9","10","3","0"
"http://steamcommunity.com/id/rhiannon_3r45mu5/recommended/36320/","rhiannon_3r45mu5","rhiannon_3r45mu5","http://steamcommunity.com/id/rhiannon_3r45mu5/","3415 products in account","Dissapointingly short and easy","January 29, 2012","false","3.4"," 4 of 5 people (80%) found this review helpful","80","4","5","0","0"
"http://steamcommunity.com/profiles/76561198008914127/recommended/36320/","76561198008914127","Wuzzerator","http://steamcommunity.com/profiles/76561198008914127/","192 products in account","Just don't bother. Screamingly dull. And that's just the first 5 minutes.","December 28, 2014","false","0.2"," 0 of 1 people (0%) found this review helpful 1 person found this review funny","0","0","1","0","0"
"http://steamcommunity.com/id/eelobrian/recommended/36320/","eelobrian","Eel O'Brian","http://steamcommunity.com/id/eelobrian/","630 products in account","It's only money!  Right?!?!?","November 20, 2010","true","0.7"," 1 of 4 people (25%) found this review helpful 2 people found this review funny","25","1","4","2","0"
