"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/profiles/76561198028185820/recommended/457820/","76561198028185820","Mr. 24's","http://steamcommunity.com/profiles/76561198028185820/","261 products in account","For a $5 RPG maker game, you get what you'd expect. The gameplay tends to become repetative after a while, and the most effective strategy is just shooting everyone, and with bullet's being dirt cheap and most guns having a shoot all skill it quickly shows itself as the overpowered method. The campain lasts about 2 hours, with the replay value as sketchy. Having said that, there is a certain satisfation of shooting up the enemy. The story is mediocre, with none of the character's having any kind of backstory and the best motive being "Clean up the city of crime". If you do decide you want the game, buy it while it's on sale.","April 9","false","2.1"," 17 of 23 people (74%) found this review helpful 1 person found this review funny","74","17","23","0","0"
"http://steamcommunity.com/id/tigertrix/recommended/457820/","tigertrix","TigerTrix","http://steamcommunity.com/id/tigertrix/","578 products in account","Surprisingly fun RPGMaker game!  Not much text to read or get eye strain.  Just simple elements, north/east/west/south movement choices on small maps, and simple battles.  I liked the special actions for each character and ammunition cost that added some depth to battles, but wasn't overly complex.  I liked the mission choice & rewards too, and the optional aspect to add more team members.  You can only have up to 4 active in battles, but you can have more on the bench.  It isn't too hard or frustrating, can save & load easily, and played easily on an xbox360 gamepad.  The game does have resolution choices if you go to the "system" menu item (press B to bring up menu).  However it wasn't pretty stretched to full screen on my 47" TV.  But I was happy playing in the default resolution in a window, which didn't strain my eyes for once.  Where Space Pilgrim gave me a headache, this was a pleasure.  This is the first RPGMaker game I actually liked.","May 15","true","4.9"," 3 of 4 people (75%) found this review helpful","75","3","4","0","0"
"http://steamcommunity.com/id/crowfeathers/recommended/457820/","crowfeathers","crowe","http://steamcommunity.com/id/crowfeathers/","1128 products in account","a repetitive dungeon crawler. a disappointment after city of chains which i found charming if shoddy. this is just... not very good, and i would suggest you avoid it.","April 13","false","1.0"," 10 of 18 people (56%) found this review helpful","56","10","18","0","0"
"http://steamcommunity.com/id/Bechstein/recommended/457820/","Bechstein","Bechstein","http://steamcommunity.com/id/Bechstein/","296 products in account",""West, East, South, North, Stay" your way to challenging turn-based fights in this dark (lighting is expensive, and so are happy feelings) sci-fi graphic adventure. Lots of characters to choose from, a lot of missions to play, and a lot of choices of how to go about them. Lot of replay value and quality. And the left and right sprites are actually unique! Such an eye for quality and detail. The game play, the story's setting and pre-rendered sprites all give Outrage the feeling that it's a tactical blast from the past. The Windows 98 era, to be specific. Is nice! Lot of replay value. 10/10, would debate which mission to take on and with which party again.","April 8","true","7.0"," 11 of 20 people (55%) found this review helpful 3 people found this review funny","55","11","20","3","0"
"http://steamcommunity.com/id/Deygorian/recommended/457820/","Deygorian","𐂃𐂃   𐂃𐂃","http://steamcommunity.com/id/Deygorian/","363 products in account","Well, nice game. 10/10 for cards","May 18","true","3.5"," 3 of 6 people (50%) found this review helpful","50","3","6","0","0"
"http://steamcommunity.com/id/Permaduck/recommended/457820/","Permaduck","Permaduck","http://steamcommunity.com/id/Permaduck/","354 products in account","This will probably remain the one and only RPGMaker game I ever finish. And that's only because I like cyberpunk and it's advertised as short - both promises which it delivers on nicely.\n\nI played through once and was tempted to play through a 2nd time to experience the other branches of the story (and get the achievements close to 100%) when I had some downtime and only a slow computer that couldn't run more demanding games... but alas, not enough hours in my day to come back to an RPGMaker game now that I'm back at my primary PC.","May 8","true","6.4"," 5 of 11 people (45%) found this review helpful","45","5","11","0","0"
"http://steamcommunity.com/id/RPGxxMANIACxx/recommended/457820/","RPGxxMANIACxx","RPGxxMANIACxx","http://steamcommunity.com/id/RPGxxMANIACxx/","12 products in account","It was an outrage that I bought this.\n\nGame crashes constantly!!!!!!!!!!!!!!!!!!!!!!!!","May 17","false","1.1"," 1 of 3 people (33%) found this review helpful","33","1","3","0","1"
"http://steamcommunity.com/profiles/76561198006161009/recommended/457820/","76561198006161009","SLEV65","http://steamcommunity.com/profiles/76561198006161009/","470 products in account","ну что сказать, неплохая игра, но также минус, отсутствие русского языка","May 18","true","3.8"," 1 of 3 people (33%) found this review helpful","33","1","3","0","0"
"http://steamcommunity.com/id/mahulabrosinc/recommended/457820/","mahulabrosinc","Mahula Bros Inc","http://steamcommunity.com/id/mahulabrosinc/","236 products in account","https://www.youtube.com/watch?v=vBhuyy4Hw3E\n\nAn Interesting dungeon crawl mechanic. I'm glad I started with the hacker.\nClassic RPG style battle system with special abilities per character.\nAlso, making you feel that you're managing your time by choosing what to do in between major events.\nThey say it's a quick jaunt but i hope it's not too quick. I would definitely pick the game on sale if you like classic RPG with a slight twist. If not, take a look at video series we're building for something special.","April 10","true","1.5"," 5 of 12 people (42%) found this review helpful","42","5","12","0","0"
"http://steamcommunity.com/id/out_right7/recommended/457820/","out_right7","out_right7","http://steamcommunity.com/id/out_right7/","135 products in account","Well, nice game.\n& ty for cards ;)","May 19","true","3.2"," 1 of 4 people (25%) found this review helpful","25","1","4","0","0"
"http://steamcommunity.com/profiles/76561198096378737/recommended/457820/","76561198096378737","Elite Waifu Hunter","http://steamcommunity.com/profiles/76561198096378737/","56 products in account","ever play those games that are just...bad? This is one of those, I bet the developer took a long time to make this game, poor guy, too bad it sucks. Bad controls, bad gameplay, "meh" graphics, another RPG Maker game basically, note: when using RPG maker stick to cartoon-ish games","April 21","false","0.1"," 2 of 8 people (25%) found this review helpful","25","2","8","0","0"
