"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/ekkuzakku/recommended/422100/","ekkuzakku","[DA] Ekku Zakku","http://steamcommunity.com/id/ekkuzakku/","1023 products in account","I tried this game twice, once yesterday and again today. Yesterday, the game decided one of my lighthouse stations was a controller. This meant I only had access to one controller, and it wasn't the one that would allow me to teleport, so I was stuck in one place.\n\nTried it again today, still only had one controller, but at least I could teleport this time. What I found while moving around was quite a disappointment. Items in the world (like buildings and trees) wouldn't appear until I got close to them, within about 10-15 meters.\n\nFurthermore, I could teleport inside of anything; huge rocks, a bridge, that giant Buddha statue, nothing was solid aside from the ground. I teleported inside of things several times since I couldn't even see them from a distance. Also I'm leaving a trail of rocks everywhere I go, because for some reason the controls to teleport are the same as creating a rock where your controller is located. This eventually started to lag the game as well.\n\nAll in all, this game is poorly made, and it's certainly not even worth it with 20% off of $0.99. This is something that's only worth getting if it was free, unless the developer put in a lot more work to make it polished.","April 24","false","0.1"," 52 of 58 people (90%) found this review helpful 5 people found this review funny","90","52","58","5","1"
"http://steamcommunity.com/id/lost_dexter/recommended/422100/","lost_dexter","lostdexter 【=◈︿◈=】","http://steamcommunity.com/id/lost_dexter/","123 products in account","The game is finally fixed as far as controllers are concerned, however that doesn't add any value to it. The game looks visually pretty bad, the screenshots are a bit misleading. On top of that, most of the static meshes dont appear until you're right in front of them.\n\nThere are sections of the map that involve raised up buildings, however the teleport function doesnt allow you to move along the z axis and as a result you can never go inside them.\n\nRefunding it, even though I only payed $0.80. Not worth anything, get it when its either massively overhauled or just free.","April 27","false","0.2"," 19 of 22 people (86%) found this review helpful 1 person found this review funny","86","19","22","0","0"
"http://steamcommunity.com/profiles/76561197995749942/recommended/422100/","76561197995749942","Mitch","http://steamcommunity.com/profiles/76561197995749942/","121 products in account","The price of this game is so cheap that you will not lose much. But consider this as an experiement of VR someone tried and decided to ask money for it (I am quite surprised this thing was allowed in Steam). Believe me, you will uninstall the game almost immediately.","May 11","false","0.1"," 13 of 15 people (87%) found this review helpful","87","13","15","0","0"
"http://steamcommunity.com/profiles/76561198148070539/recommended/422100/","76561198148070539","Lightsteed","http://steamcommunity.com/profiles/76561198148070539/","41 products in account","Does not work properly, as user Ekku Zakku pointed out, the game detects a lighthouses as one of the controlers, i was not even able to teleport as i only has to rock reating controllee (useless except for making rocks).\n\nDont bother downloading until issues are fixed.","April 25","false","0.2"," 15 of 19 people (79%) found this review helpful 2 people found this review funny","79","15","19","2","2"
"http://steamcommunity.com/id/jocosity/recommended/422100/","jocosity","Communist "Joseph Ballin" Layton","http://steamcommunity.com/id/jocosity/","920 products in account","I still don't really know what this is supposed to be. It says to relax, but there's not that much scenery to relax by, and what scenery there is usually doesn't appear until you're right beside it. You can pick up sea shells across the map, but there doesn't seem to be any purpose to doing so. You can spawn rocks to throw, but I don't know how to make a zen garden and just throwing rocks at things doesn't yield much of a result. There are buildings, but you can't go inside them, which made me feel more irritated than relaxed. It's only $1, so I guess I can't expect much, but if I wanted to relax I'd rather just open Tilt Brush or even load up The Gallery and relax popping popcorn by the campfire. It's only $1, but a dollar saved is a dollar saved.","April 29","false","0.1"," 11 of 12 people (92%) found this review helpful 2 people found this review funny","92","11","12","2","0"
"http://steamcommunity.com/id/pixelthec/recommended/422100/","pixelthec","pixelthec | kickback.com","http://steamcommunity.com/id/pixelthec/","355 products in account","The best part is when the game doesn't work properly. Well I only can find that part.","April 25","false","3.6"," 14 of 20 people (70%) found this review helpful 8 people found this review funny","70","14","20","8","1"
"http://steamcommunity.com/id/deskgaming/recommended/422100/","deskgaming","Desk Gaming","http://steamcommunity.com/id/deskgaming/","61 products in account","Looks like a game made from unity tutorials for starters in 5 minutes , do not buy.","May 17","false","3.2"," 8 of 9 people (89%) found this review helpful 1 person found this review funny","89","8","9","0","0"
"http://steamcommunity.com/id/abunny/recommended/422100/","abunny","a bunny","http://steamcommunity.com/id/abunny/","442 products in account","This isn't functional enough to review positively.","May 3","false","0.3"," 10 of 14 people (71%) found this review helpful 1 person found this review funny","71","10","14","0","0"
"http://steamcommunity.com/id/dickrambo/recommended/422100/","dickrambo","Dick Rambo","http://steamcommunity.com/id/dickrambo/","200 products in account","I would call this crap but that would be giving crap a bad review. Like a bad stocking filler at Christmas I had 1$ left on a steam gift card so I brought this.\n\nWhich is the worst decision I have ever made in my entire life and I have made some bad decisions. Getting married to young, having kids to young, deciding making McDonalds my career of choice. Having sex with my cousin, having sex with her mom, having sex with her husband, buying the new Doom. All bad decisions but spending 1 dollar on this eclipses them all.\n\nOverall if you're Hitler or Stalin buy this game otherwise avoid it like a new case of the black plague.\n\nOh and I had to run twice as long as I had first tried to just add this review","May 20","false","0.2"," 7 of 9 people (78%) found this review helpful 11 people found this review funny","78","7","9","11","1"
"http://steamcommunity.com/id/yella0109/recommended/422100/","yella0109","Yella 🎓","http://steamcommunity.com/id/yella0109/","680 products in account","Heaven Island Life is a game that I can't recommend because:\n- the price is too much for it's quality (if it has one)\n- it is full of bugs\n- it needs to be worked on it a lot to deserve that 1 euro\n- the only good reason to install this game is for the trading cards","April 29","false","3.1"," 8 of 11 people (73%) found this review helpful","73","8","11","0","0"
