"url","reviewerUsername","reviewerDisplayName","reviewerUrl","reviewerProductsCount","reviewText","date","recommended","hoursPlayed","voteText","helpfulPercent","votesHelpful","votesTotal","votesFunny","commentsCount"
"http://steamcommunity.com/id/Cascade_Range/recommended/366270/","Cascade_Range","Robot Maid","http://steamcommunity.com/id/Cascade_Range/","359 products in account","Welcome to the Robot Maid Review of... SHOCK TROOPERS.\n\nThis is an arcade masterpiece from the 90s. A game I played in my childhood and burned more quarters than I care to admit.\n\nSHOCK TROOPERS puts you in the shoes of one (or three) of a multinational team of absolute badasses who are fighting some very generic bad guys (called the Blood Scorpions) in three different mission paths. Of course, you won't get an amazing story here, nor will you see much of it as this is formerly an arcade game and quite a quarter eater at it.\n\nThe game handles just as well as it did almost 20 years ago and is just as fun as a result. As a top down view, 8 direction shooter, it's a very simple game from simpler times. There honestly isn't much to say about the game aside from it's very simple and very fun as a result.\n\n8 dollars for this game is practically a steal. If you're not versed in these games, you can easily spend twice as much on this quarter eater in an arcade.\n\nOn top of that, it's a great game to run solo, couch co-op. or online co-op. Which means you can bring a friend along to your destructive shenanigans against the Blood Scorpions.\n\nAll in all, SHOCK TROOPERS is a refreshing blast from the past in an era where creativity seems to be either stunted or moving incredibly fast.\n\nAfter beating the game, you can also ask yourself why a group called the "Bloody Scorpions" is led by a man that looks like a lion.\n\nThis has been a Robot Maid Review. Thank you for reading.","May 23","true","3.8"," 5 of 5 people (100%) found this review helpful","100","5","5","0","0"
"http://steamcommunity.com/id/daysocks/recommended/366270/","daysocks","wastelanderone","http://steamcommunity.com/id/daysocks/","1959 products in account","Super bloody cool!","May 20","true","1.7"," 4 of 5 people (80%) found this review helpful","80","4","5","0","1"
"http://steamcommunity.com/id/YUPX/recommended/366270/","YUPX","YU P.X.","http://steamcommunity.com/id/YUPX/","333 products in account","EXTREMELY hard. and fun.\n\nI've played this on arcade for 15 years and I still can't pass the 1st level with 1 credit.\n\n10/10","May 24","true","1.4"," 4 of 5 people (80%) found this review helpful","80","4","5","0","0"
"http://steamcommunity.com/id/Adaleiz/recommended/366270/","Adaleiz","⎛⎝🌟 Super Alexa 🌟⎠⎞","http://steamcommunity.com/id/Adaleiz/","542 products in account","Fun FUn","May 27","true","1.4"," 3 of 4 people (75%) found this review helpful","75","3","4","0","0"
"http://steamcommunity.com/profiles/76561198006276098/recommended/366270/","76561198006276098","Mickey The Dole Scum","http://steamcommunity.com/profiles/76561198006276098/","193 products in account","After having some more time and being able to find someone to test the multiplayer feature with, it should be mentioned that at the moment it contains some big problems with crashing randomly at times and the sound just totally breaking.\n\nHaving multiplayer that works properly is a big reason for why you would purchase this game. Until multiplayer is fixed properly I have to change my review from thumbs up to thumbs down.\n\nSo to summarize, single player original game is solid. Multiplayer is a somewhat unplayable mess at times coming from myself and another who tested the online coop on all three main routes. I wouldn't recommend buying until they fix it with another update.","May 18","false","7.3"," 1 of 6 people (17%) found this review helpful","17","1","6","0","0"
